source	term_name	term_id	adjusted_p_value	negative_log10_of_adjusted_p_value	term_size	query_size	intersection_size	effective_domain_size	intersections	log2fc	idr_fraction
GO:BP	immune effector process	GO:0002252	1.91194702704235e-07	6.71852414458183	1129	494	63	19375	P02747,P55085,P23467,Q07954,P05155,P20701,Q8NBS9,P04430,P01614,Q93091,Q12913,A0A075B6S6,P09341,A0A0C4DH73,P01611,P01599,Q5VX71,Q13467,Q8N2G8,Q13609,P01597,P11279,P01593,P01024,P10643,P04433,P30273,O15120,Q9NPY3,Q6UX06,P20333,Q9NPA2,P04066,O15496,Q9BTY2,Q9BY67,Q14165,P04432,P06310,P15848,Q92932,Q86Y34,P01619,Q8TDQ0,P22301,P08571,A0A0C4DH25,A0A075B6P5,P01624,P10645,P05067,O00391,P01602,P01615,Q8N423,P15169,P42785,P01601,P01594,Q8WU39,Q8NEV9,P06312,P10619	1.1299916110785624	0.3492063492063492
GO:BP	activation of immune response	GO:0002253	3.20337691499285e-07	6.49439195847292	520	494	38	19375	Q8WVV5,P02747,Q16653,P05155,P04430,P01614,Q12913,A0A075B6S6,A0A0C4DH73,P01611,P01599,Q5VX71,P01597,P01593,P01024,P10643,Q99102,P04433,P30273,Q6W4X9,Q7KYR7,P98088,P04432,P06310,P32942,P04216,P01619,A0A0C4DH25,A0A075B6P5,P01624,Q02505,P01602,Q9HC84,P01615,P15169,P01601,P01594,P06312	1.519101158766778	0.3157894736842105
GO:BP	regulation of nervous system development	GO:0051960	3.43569647851179e-07	6.46398521024531	251	494	25	19375	Q9NPR2,Q6UXK2,Q8NFZ4,O14786,Q9NZJ5,Q9H3T2,Q9ULL4,P08138,Q8N2Q7,Q9H3T3,Q7Z7M0,P20333,P23468,P54762,Q9H4D0,Q14114,P04216,P46531,P57087,Q9Y4D7,O94985,Q9C0C4,Q9NTN9,Q9UIW2,P58400	1.9658540941755995	0.76
GO:BP	regulation of developmental process	GO:0050793	3.71545148649304e-07	6.42998840500467	1829	494	87	19375	Q9NPR2,Q6UXK2,Q8NFZ4,P02747,O14786,P02675,Q04771,Q9P2N4,P52797,Q9NZJ5,P36894,P40225,Q9NS15,Q9H3T2,Q9UKP4,O95967,P08648,Q5VUB5,Q9ULL4,Q9Y6F9,Q14956,O14514,P29317,Q13467,P19883,P07359,Q641Q3,P07333,Q9BXN1,P08138,Q9UM73,Q9NZW4,P36896,Q14393,O15146,Q8N2Q7,P16066,Q99835,Q9HC23,Q9H3T3,Q9NYQ6,Q5IJ48,Q6UX06,Q7Z7M0,P22004,P20333,Q15904,P23468,P54762,O15496,Q9H4D0,P04085,Q14114,Q9NYQ7,O00238,Q5UCC4,O95196,P11362,P04216,P41271,P29376,P46531,P55107,P22301,P57087,P05106,Q8N2S1,Q9Y4D7,O94985,P18627,Q9C0C4,Q99466,P05067,Q4V9L6,P10124,Q9NTN9,Q9HCU4,P32297,Q8N423,Q6KF10,Q8NEV9,P07949,O75197,Q9UIW2,P58400,Q6UXI9,P36897	0.8996455944516587	0.7011494252873564
GO:BP	tube development	GO:0035295	4.05867758981511e-07	6.3916154464717	618	494	42	19375	Q9H6B4,P23467,Q07954,O14786,Q04771,Q9P2N4,P52797,Q9NZJ5,P36894,P51654,O95967,P08648,Q14956,O14514,P29317,Q96D15,Q8NFW1,P07333,P08138,P16066,Q99835,Q9HC23,O75581,Q9NYQ6,Q7Z7M0,P54762,P04085,Q5JRA6,Q9HDB5,Q5UCC4,P04216,P46531,P05106,Q9Y4D7,Q9C0C4,Q99466,P42785,P07949,O75197,P58400,Q6UXI9,P36897	1.4143958532260326	0.5952380952380952
GO:BP	tube morphogenesis	GO:0035239	4.88245726166919e-07	6.31136154959719	552	494	39	19375	P23467,Q07954,O14786,Q04771,Q9P2N4,P52797,Q9NZJ5,P36894,P51654,O95967,P08648,Q14956,O14514,P29317,Q8NFW1,P07333,P08138,P16066,Q99835,Q9HC23,O75581,Q9NYQ6,Q7Z7M0,P54762,P04085,Q5JRA6,Q9HDB5,Q5UCC4,P04216,P46531,P05106,Q9Y4D7,Q9C0C4,Q99466,P42785,O75197,P58400,Q6UXI9,P36897	1.470419220435726	0.5897435897435898
GO:BP	transmembrane receptor protein serine/threonine kinase signaling pathway	GO:0007178	6.58421152067114e-07	6.18149622567174	279	494	26	19375	Q9UBP4,Q04771,P36894,Q8TEU8,P27539,P19883,Q9BXN1,P36896,Q16671,Q5IJ48,Q7Z7M0,P22004,O95390,P09529,Q7Z4P5,Q6NW40,O00238,P41271,P46531,P55107,Q14766,Q8N2S1,Q6ZMH5,Q6KF10,Q8NER5,P36897	1.8698598646635516	0.6153846153846154
GO:BP	animal organ morphogenesis	GO:0009887	7.47540317124586e-07	6.12636537954861	632	494	42	19375	Q8NEW7,O14786,Q04771,P36894,Q5VV63,O75094,P51654,O95967,Q5H8C1,Q9Y6F9,P24043,Q13753,P29317,Q13467,P15502,P07333,Q9BXN1,Q9NZW4,P12034,Q99835,O75581,Q9NYQ6,Q5IJ48,Q7Z7M0,P04085,Q9NYQ7,O00238,P11362,P04216,P41271,P46531,O75882,P11047,Q4V9L6,Q7RTU9,Q9HCU4,Q9H1U4,Q96JQ0,O75197,Q6UXI9,Q9BZG2,P36897	1.3820781329533045	0.6428571428571429
GO:BP	positive regulation of immune response	GO:0050778	9.19552137986082e-07	6.03642364152355	661	494	43	19375	Q8WVV5,P02747,P55085,Q16653,P05155,P04430,P01614,Q12913,A0A075B6S6,A0A0C4DH73,P01611,P01599,Q5VX71,Q13467,P01597,P11279,P01593,P01024,P10643,Q99102,P04433,P30273,Q6W4X9,Q7KYR7,P98088,Q9BY67,P04432,P06310,P32942,P04216,P01619,P22301,A0A0C4DH25,A0A075B6P5,P01624,Q02505,P01602,Q9HC84,P01615,P15169,P01601,P01594,P06312	1.3512997515460532	0.3488372093023256
GO:BP	regulation of cell migration	GO:0030334	1.04508188590796e-06	5.98084967969196	738	494	46	19375	Q9NPR2,P55085,Q07954,O14786,Q04771,Q9P2N4,P36894,Q9H3T2,Q9ULL4,Q12913,Q13753,Q14956,O14514,P29317,P07333,P36896,P12034,Q14393,Q99835,P55808,Q9H3T3,P04085,Q5JRA6,P15848,P14209,Q5UCC4,Q86Y34,P11362,P04216,P48061,P41271,Q9H2A7,P46531,P57087,Q6UXZ0,P05106,Q9Y4D7,Q9C0C4,P05067,Q9NTN9,Q7Z5L7,P42785,Q8NER5,P07949,Q9UIW2,P36897	1.2896264083482636	0.5434782608695652
GO:BP	adaptive immune response	GO:0002250	1.29664017816498e-06	5.88718052531757	309	494	27	19375	P02747,P04430,P01614,A0A075B6S6,A0A0C4DH73,P01611,P01599,Q5VX71,Q13467,P01597,P01593,P04433,P30273,P20333,P04432,P06310,P01619,P22301,A0A0C4DH25,A0A075B6P5,P01624,P01602,P01615,P01601,P01594,Q8NEV9,P06312	1.776965932610741	0.14814814814814814
GO:BP	regulation of cell motility	GO:2000145	1.33826832350507e-06	5.87345680156481	795	494	48	19375	Q9NPR2,P55085,Q07954,O14786,Q04771,Q9P2N4,P36894,Q9H3T2,Q9ULL4,Q12913,Q13753,Q14956,O14514,P29317,P07333,P36896,P12034,Q14393,Q9NRD8,Q99835,P55808,Q9H3T3,P04085,Q5JRA6,P15848,P14209,Q5UCC4,Q86Y34,P11362,P04216,P48061,P41271,Q9H2A7,P46531,P57087,Q6UXZ0,P05106,Q9Y4D7,P21860,Q9C0C4,P05067,Q9NTN9,Q7Z5L7,P42785,Q8NER5,P07949,Q9UIW2,P36897	1.2436929089010853	0.5625
GO:BP	regulation of locomotion	GO:0040012	1.35264796251133e-06	5.86881521732121	821	494	49	19375	Q9NPR2,P55085,Q07954,O14786,Q04771,Q9P2N4,P36894,Q9H3T2,Q9ULL4,Q12913,Q13753,Q14956,O14514,P29317,P07333,P36896,P12034,Q14393,Q9NRD8,Q99835,P55808,Q9H3T3,Q7Z7M0,P04085,Q5JRA6,P15848,P14209,Q5UCC4,Q86Y34,P11362,P04216,P48061,P41271,Q9H2A7,P46531,P57087,Q6UXZ0,P05106,Q9Y4D7,P21860,Q9C0C4,P05067,Q9NTN9,Q7Z5L7,P42785,Q8NER5,P07949,Q9UIW2,P36897	1.2270128906890505	0.5714285714285714
GO:BP	animal organ development	GO:0048513	1.85550187853282e-06	5.73153860162993	2295	494	100	19375	Q9NPR2,Q9UBP4,P02747,P55085,Q8NEW7,O43921,O14786,Q04771,P62341,Q9P2N4,Q9NZJ5,P36894,P40225,Q5VV63,Q9H3T2,O75094,Q9UKP4,P51654,O95967,Q5H8C1,Q12913,Q9Y6F9,P32926,P24043,Q8NBP7,Q14050,Q13753,P29317,Q13467,P15502,P19883,P07359,Q96D15,P07333,Q9BXN1,Q9NZW4,Q9NZV5,P36896,P12034,Q14393,P30273,Q99835,Q9H3T3,O75581,Q9HC58,Q9NYQ6,Q5IJ48,Q7Z7M0,P22004,P20333,Q15904,P01229,Q5SZK8,P54762,P09529,P04085,Q14114,Q8IZJ3,P21815,Q9NYQ7,O75054,O00238,P09683,Q9ULI3,Q86Y34,P11362,P04216,P41271,P14314,P46531,O75882,P49771,P22301,Q9Y219,P25940,P11047,P21860,P18627,Q9C0C4,Q99466,P05067,Q4V9L6,P10124,Q9NTN9,Q7RTU9,Q6ZMH5,Q14574,Q9HCU4,Q8N423,Q6KF10,Q9H1U4,Q8NEV9,Q96JQ0,P07949,O75197,P58400,P12111,Q6UXI9,Q9BZG2,P36897	0.7731192098252012	0.68
GO:BP	ossification	GO:0001503	2.49078360868445e-06	5.60366400094057	240	494	23	19375	P22303,Q9Y240,Q04771,P13611,Q9NZJ5,P36894,P29317,Q9BXN1,Q9NZW4,O75581,Q9HC58,P22004,Q15904,P21815,O00238,P46531,P55107,Q4V9L6,P10124,Q8NCW0,Q14696,O75197,Q6UXI9	1.9102128188001415	0.7391304347826086
GO:BP	cell-substrate adhesion	GO:0031589	2.62073602258302e-06	5.58157672178869	280	494	25	19375	O14786,P02675,Q9P2N4,Q5VV63,P20701,O95967,P08648,Q12913,P98095,Q76LX8,O95274,Q6UX06,Q08345,P54762,O95196,P04216,P46531,O75882,P05106,P11047,Q7RTU9,Q9BZZ2,Q08629,Q9H1U4,Q6UXI9	1.8081146311814054	0.6
GO:BP	regulation of synapse assembly	GO:0051963	2.62073602258302e-06	5.58157672178869	52	494	11	19375	Q8NFZ4,Q6PJG9,O15146,Q8N2Q7,P23468,P54762,Q9H4D0,Q9Y625,O94985,P05067,P58400	3.0525333588478523	0.7272727272727273
GO:BP	neuron cell-cell adhesion	GO:0007158	2.62073602258302e-06	5.58157672178869	16	494	7	19375	Q8NFZ4,O75129,Q8N2Q7,Q9HDB5,P58401,P07949,P58400	4.100896380409251	0.7142857142857143
GO:BP	regulation of localization	GO:0032879	2.65880274603289e-06	5.57531388135483	2190	494	96	19375	P22303,Q9NPR2,Q8NFZ4,P31415,Q96KC8,P55085,Q07954,O14786,P02675,Q04771,P62341,P30988,Q9P2N4,Q9NZJ5,P36894,Q13018,Q9H3T2,P51654,P81172,Q9ULL4,Q12913,Q8NBP7,Q13753,Q14956,O14514,P29317,Q13467,P11279,P01024,P07333,P08138,Q2I0M4,Q9NZV5,P36896,P12034,Q14393,Q8N2Q7,Q6ZSJ9,Q12907,P16066,P49257,P30273,Q9NRD8,Q8N129,Q99835,O60391,P55808,Q9H3T3,Q13261,P30533,P22004,P20333,Q15904,P20396,Q2MKA7,O15496,Q13438,P09529,P04085,Q5VT99,Q5JRA6,P23327,P15848,P14209,P09683,Q5UCC4,Q9Y625,Q86Y34,P11362,P04216,P48061,P41271,Q9H2A7,P46531,P57087,Q6UXZ0,P05106,Q9Y4D7,P21860,P10645,Q8N158,Q9C0C4,P05067,Q9NTN9,Q7Z5L7,P32297,Q8N423,P42785,Q8NER5,Q14696,O43612,P07949,O75197,Q9UIW2,P58400,P36897	0.7817888045842675	0.59375
GO:BP	cell junction assembly	GO:0034329	2.80303486328248e-06	5.5523715005854	343	494	28	19375	P22303,Q8NFZ4,Q9UJ99,O14786,Q12913,Q9Y5E1,Q13753,P29317,Q13467,Q6PJG9,O15146,Q8N2Q7,P23468,Q9UN67,P54762,Q8N0V4,Q9H4D0,Q8NFT8,Q9Y625,P04216,Q9Y5E6,P11047,Q9Y4D7,O94985,P05067,P58401,Q96JQ0,P58400	1.6788316142364388	0.5714285714285714
GO:BP	immune response-activating cell surface receptor signaling pathway	GO:0002429	4.46855565799216e-06	5.34983282835066	439	494	32	19375	Q8WVV5,Q16653,P04430,P01614,Q12913,A0A075B6S6,A0A0C4DH73,P01611,P01599,P01597,P01593,Q99102,P04433,P30273,Q6W4X9,Q7KYR7,P98088,P04432,P06310,P32942,P04216,P01619,A0A0C4DH25,A0A075B6P5,P01624,Q02505,P01602,Q9HC84,P01615,P01601,P01594,P06312	1.5154643288162888	0.1875
GO:BP	immune response-activating signal transduction	GO:0002757	4.46855565799216e-06	5.34983282835066	439	494	32	19375	Q8WVV5,Q16653,P04430,P01614,Q12913,A0A075B6S6,A0A0C4DH73,P01611,P01599,P01597,P01593,Q99102,P04433,P30273,Q6W4X9,Q7KYR7,P98088,P04432,P06310,P32942,P04216,P01619,A0A0C4DH25,A0A075B6P5,P01624,Q02505,P01602,Q9HC84,P01615,P01601,P01594,P06312	1.5154643288162888	0.1875
GO:BP	regulation of cellular component movement	GO:0051270	4.59282222989324e-06	5.33792036409014	857	494	49	19375	Q9NPR2,P55085,Q07954,O14786,Q04771,Q9P2N4,P36894,Q9H3T2,Q9ULL4,Q12913,Q13753,Q14956,O14514,P29317,P11279,P07333,P36896,P12034,Q14393,Q9NRD8,Q99835,P55808,Q9H3T3,P04085,Q5JRA6,P15848,P14209,Q5UCC4,Q86Y34,P11362,P04216,P48061,P41271,Q9H2A7,P46531,P57087,Q6UXZ0,P05106,Q9Y4D7,P21860,Q9C0C4,P05067,Q9NTN9,Q7Z5L7,P42785,Q8NER5,P07949,Q9UIW2,P36897	1.1650999083543552	0.5714285714285714
GO:BP	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	GO:0007157	4.75490659356895e-06	5.32285801001911	44	494	10	19375	Q8N126,P20701,Q8N2Q7,Q5IJ48,P23468,Q9BY67,Q96NY8,Q15223,Q96JQ0,P58400	3.156037934601712	0.7
GO:BP	positive regulation of biological process	GO:0048518	4.87606582868882e-06	5.31193043987824	5276	494	187	19375	P22303,Q9NPR2,Q6UXK2,Q8NFZ4,Q8WVV5,P31415,P02747,P55085,P53801,Q07954,O14786,Q9Y240,P02675,Q16653,Q04771,P05155,P62341,P30988,P52797,Q9NZJ5,P36894,Q13018,P40225,Q9NS15,Q9H3T2,P57103,Q8N114,P04430,P51654,O95967,P01614,P08648,Q9ULL4,Q12913,Q8NBJ5,Q9Y6F9,A0A075B6S6,A0A0C4DH73,Q8NBP7,Q13753,P01611,P01599,Q14956,O14514,P29317,P29322,P27539,Q5VX71,Q13467,P47871,P01597,P19883,P11279,Q96D15,P01593,Q641Q3,P01024,P07333,P08138,Q2I0M4,Q9UM73,P10643,Q9NZV5,Q99102,P36896,P04433,P12034,Q14393,O15146,Q8N2Q7,Q12907,P16066,P49257,P30273,Q9NRD8,Q8N129,P98095,Q99835,Q6W4X9,Q9HC23,P55808,Q9H3T3,O75581,Q9HC58,O15120,Q5IJ48,Q13261,Q6UX06,Q7Z7M0,Q08345,P30533,P22004,P20333,O95390,Q7KYR7,Q15904,P78552,P20396,P98088,P23468,Q2MKA7,P54762,O15496,O15354,P09529,Q9H4D0,P04085,Q14114,P21815,Q7Z4P5,Q9BY67,Q5VT99,Q5JRA6,P18065,Q6NW40,O00238,P04432,P23327,P06310,P15848,P14209,P32942,P09683,Q5UCC4,O95196,P11362,P04216,P48061,P41271,Q9H2A7,Q9BZA8,P29376,P46531,P01619,Q96F46,P49771,Q8TDQ0,P55107,P22301,Q9Y219,P57087,P08571,P05106,P17405,P11047,Q9Y4D7,A0A0C4DH25,A0A075B6P5,P21860,P01624,O94985,P10645,Q8N158,Q9C0C4,Q02505,Q99466,P05067,Q4V9L6,P48645,Q9NTN9,Q9UM47,Q04912,P01602,Q9HC84,O75462,P32297,P01615,Q8N423,P15169,P01601,Q6KF10,Q8NER5,Q14696,O75460,P01594,O43612,Q8WU39,Q8NEV9,P07949,O75197,P06312,Q9UIW2,P58400,Q6UXI9,P36897,P49190,O60883	0.47520706898773885	0.5668449197860963
GO:BP	Fc receptor signaling pathway	GO:0038093	5.66307395125917e-06	5.24694776710134	233	494	22	19375	P04430,P01614,Q12913,A0A075B6S6,A0A0C4DH73,P01611,P01599,P01597,P01593,P04433,P30273,P04432,P06310,P01619,A0A0C4DH25,A0A075B6P5,P01624,P01602,P01615,P01601,P01594,P06312	1.888786932334664	0.045454545454545456
GO:BP	response to growth factor	GO:0070848	6.04372098408746e-06	5.21869559361631	539	494	36	19375	Q9UBP4,O14786,Q04771,P36894,Q8TEU8,Q9UKP4,P08648,P29317,P27539,P19883,Q9BXN1,P08138,P36896,P12034,Q16671,Q5IJ48,Q7Z7M0,P22004,P21815,Q7Z4P5,Q6NW40,O00238,P11362,P41271,P46531,P55107,P05106,Q14766,Q8N2S1,Q6ZMH5,Q8N441,Q6KF10,Q8NER5,O75460,P58400,P36897	1.3893249970414536	0.6944444444444444
GO:BP	positive regulation of nervous system development	GO:0051962	6.1654039383856e-06	5.21003846449161	144	494	17	19375	Q6UXK2,Q8NFZ4,O14786,Q9ULL4,P08138,Q8N2Q7,Q7Z7M0,P20333,P23468,P54762,Q9H4D0,Q14114,P46531,Q9Y4D7,O94985,Q9UIW2,P58400	2.211079298159674	0.7647058823529411
GO:BP	negative chemotaxis	GO:0050919	6.23522073121302e-06	5.20514816758223	35	494	9	19375	Q9NPR2,Q9H3T2,O75094,Q9H3T3,P04085,Q8N967,P05106,Q9C0C4,Q9NTN9	3.334183442848993	0.6666666666666666
GO:BP	immune response-regulating cell surface receptor signaling pathway	GO:0002768	6.59421888497801e-06	5.18083664121464	471	494	33	19375	Q8WVV5,Q16653,P04430,P01614,Q12913,A0A075B6S6,A0A0C4DH73,P01611,P01599,P01597,P01593,Q99102,P04433,P30273,Q6W4X9,Q7KYR7,P98088,P04432,P06310,P32942,P04216,P01619,A0A0C4DH25,A0A075B6P5,P01624,Q02505,P01602,Q9HC84,P01615,Q8N423,P01601,P01594,P06312	1.4583523280973172	0.21212121212121213
GO:BP	cellular response to BMP stimulus	GO:0071773	6.89339700713007e-06	5.16156670873332	129	494	16	19375	Q04771,P36894,Q9UKP4,P27539,P19883,Q16671,Q5IJ48,Q7Z7M0,P22004,Q7Z4P5,Q6NW40,O00238,P41271,P46531,Q6ZMH5,Q6KF10	2.2823142029283927	0.6875
GO:BP	response to BMP	GO:0071772	6.89339700713007e-06	5.16156670873332	129	494	16	19375	Q04771,P36894,Q9UKP4,P27539,P19883,Q16671,Q5IJ48,Q7Z7M0,P22004,Q7Z4P5,Q6NW40,O00238,P41271,P46531,Q6ZMH5,Q6KF10	2.2823142029283927	0.6875
GO:BP	positive regulation of pathway-restricted SMAD protein phosphorylation	GO:0010862	6.89339700713007e-06	5.16156670873332	46	494	10	19375	Q04771,P36894,P27539,P22004,O95390,P09529,Q7Z4P5,P55107,Q6KF10,P36897	3.0919075971819963	0.6
GO:BP	immune response-regulating signaling pathway	GO:0002764	7.02556779436307e-06	5.15331857106787	473	494	33	19375	Q8WVV5,Q16653,P04430,P01614,Q12913,A0A075B6S6,A0A0C4DH73,P01611,P01599,P01597,P01593,Q99102,P04433,P30273,Q6W4X9,Q7KYR7,P98088,P04432,P06310,P32942,P04216,P01619,A0A0C4DH25,A0A075B6P5,P01624,Q02505,P01602,Q9HC84,P01615,Q8N423,P01601,P01594,P06312	1.452239204370705	0.21212121212121213
GO:BP	positive regulation of cell junction assembly	GO:1901890	7.26792029037156e-06	5.13858984438569	58	494	11	19375	Q8NFZ4,O14786,Q12913,P29317,Q8N2Q7,P23468,P54762,Q9H4D0,P04216,O94985,P58400	2.8949920818613717	0.6363636363636364
GO:BP	positive regulation of developmental process	GO:0051094	7.26792029037156e-06	5.13858984438569	900	494	50	19375	Q6UXK2,Q8NFZ4,O14786,P02675,Q04771,P36894,P40225,Q9NS15,O95967,P08648,Q9ULL4,Q9Y6F9,O14514,P19883,Q641Q3,P08138,Q9UM73,P36896,Q14393,Q8N2Q7,Q99835,Q5IJ48,Q6UX06,Q7Z7M0,P22004,P20333,Q15904,P23468,P54762,O15496,Q9H4D0,Q14114,O00238,Q5UCC4,O95196,P11362,P41271,P46531,P22301,Q9Y4D7,O94985,Q4V9L6,Q8N423,Q6KF10,P07949,O75197,Q9UIW2,P58400,Q6UXI9,P36897	1.1236164569093345	0.68
GO:BP	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	GO:0090092	7.4182204435843e-06	5.12970026510154	200	494	20	19375	Q9UBP4,Q04771,P36894,Q8TEU8,P27539,P19883,Q9BXN1,P36896,Q5IJ48,P22004,O95390,P09529,Q7Z4P5,P41271,P46531,P55107,Q14766,Q8N2S1,Q6KF10,P36897	1.9716133634642845	0.6
GO:BP	activin receptor signaling pathway	GO:0032924	7.4182204435843e-06	5.12970026510154	36	494	9	19375	Q04771,P19883,P36896,Q16671,P09529,Q7Z4P5,Q6KF10,Q8NER5,P36897	3.293541458351647	0.4444444444444444
GO:BP	postsynaptic density organization	GO:0097106	7.4182204435843e-06	5.12970026510154	12	494	6	19375	Q8NFZ4,Q6PJG9,Q8N2Q7,Q8N423,P58401,P58400	4.293541458351647	0.8333333333333334
GO:BP	postsynaptic specialization organization	GO:0099084	7.4182204435843e-06	5.12970026510154	12	494	6	19375	Q8NFZ4,Q6PJG9,Q8N2Q7,Q8N423,P58401,P58400	4.293541458351647	0.8333333333333334
GO:BP	cellular response to growth factor stimulus	GO:0071363	7.65732019567722e-06	5.11592319222848	523	494	35	19375	Q9UBP4,O14786,Q04771,P36894,Q8TEU8,Q9UKP4,P08648,P27539,P19883,Q9BXN1,P08138,P36896,P12034,Q16671,Q5IJ48,Q7Z7M0,P22004,P21815,Q7Z4P5,Q6NW40,O00238,P11362,P41271,P46531,P55107,P05106,Q14766,Q8N2S1,Q6ZMH5,Q8N441,Q6KF10,Q8NER5,O75460,P58400,P36897	1.392157339049672	0.7142857142857143
GO:BP	vesicle-mediated transport	GO:0016192	8.52736650119302e-06	5.06918507089436	1884	494	84	19375	Q8NFZ4,P14625,P55085,P23467,Q07954,O14786,P02675,P05155,Q13018,P20701,Q8NBS9,P04430,P51654,P01614,Q12913,Q9H0V9,A0A075B6S6,P09341,A0A0C4DH73,Q8NBP7,P01611,P01599,O14514,Q8N2G8,P01597,P11279,P01593,P01024,P04433,Q14393,Q8N2Q7,Q12907,P49257,P30273,Q13445,O75581,O15120,Q9NPY3,Q13261,Q6UX06,P30533,P20333,Q15904,Q9NPA2,Q2MKA7,Q9Y3Q3,P04066,Q9BTY2,P04085,Q9HAT1,Q14114,Q06481,Q8NFT8,Q5JRA6,Q14165,P04432,P06310,P15848,Q92932,Q86Y34,Q9H2A7,P01619,P08571,P05106,A0A0C4DH25,A0A075B6P5,P01624,P10645,P05067,P10124,O00391,Q04912,P01602,Q9BZZ2,P20645,P01615,Q8N423,P42785,P01601,Q14696,P01594,P06312,P58400,P10619	0.8062756315176242	0.44047619047619047
GO:BP	trans-synaptic signaling	GO:0099537	8.52736650119302e-06	5.06918507089436	502	494	34	19375	P22303,Q8NFZ4,P07510,P57103,Q9Y5E1,O14514,P25189,Q8N2Q7,Q6ZSJ9,O15240,O75581,P23468,Q9UN67,Q9H4D0,Q8IUK8,Q14114,O75899,Q16478,P09683,Q92932,O95196,Q9Y5E6,Q13255,O00230,O94985,P05067,P48645,P32297,Q8N423,Q02083,P58401,O43612,P58400,Q9BZG2	1.4094607456512143	0.6176470588235294
GO:BP	regulation of neuron projection development	GO:0010975	9.91333680363609e-06	5.00378013850282	283	494	24	19375	Q9NPR2,Q6UXK2,O14786,Q9H3T2,Q9ULL4,P08138,Q9UM73,Q8N2Q7,Q9H3T3,Q7Z7M0,P23468,Q14114,P15848,P04216,P29376,Q9Y4D7,Q8N158,Q9C0C4,Q9NTN9,P32297,Q08629,P07949,Q9UIW2,Q9BZG2	1.7338457162409209	0.7083333333333334
GO:BP	blood vessel morphogenesis	GO:0048514	1.00671268355433e-05	4.99709445968606	436	494	31	19375	P23467,Q07954,O14786,Q04771,Q9P2N4,P52797,Q9NZJ5,P36894,O95967,P08648,Q14956,O14514,P29317,Q8NFW1,P08138,P16066,Q9HC23,P54762,P04085,Q5JRA6,Q9HDB5,Q5UCC4,P04216,P46531,P05106,Q9Y4D7,Q99466,P42785,O75197,P58400,P36897	1.4795534439615958	0.5161290322580645
GO:BP	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	GO:0090100	1.13125528424718e-05	4.94643937913345	88	494	13	19375	Q04771,P36894,P27539,P36896,Q5IJ48,P22004,O95390,P09529,Q7Z4P5,P46531,P55107,Q6KF10,P36897	2.5345495578554416	0.5384615384615384
GO:BP	circulatory system development	GO:0072359	1.29952594129685e-05	4.88621504663652	710	494	42	19375	P23467,Q07954,O14786,Q04771,Q9P2N4,P52797,Q9NZJ5,P36894,O75094,P51654,O95967,P08648,Q14956,O14514,P29317,P15502,Q8NFW1,P08138,P16066,Q99835,Q9HC23,O75581,Q5IJ48,Q7Z7M0,P20333,P54762,P04085,Q5JRA6,Q9HDB5,Q5UCC4,Q9ULI3,P04216,P46531,P05106,Q9Y4D7,P21860,Q99466,P42785,Q96JQ0,O75197,P58400,P36897	1.2141836667383628	0.5714285714285714
GO:BP	blood vessel development	GO:0001568	1.31021717820077e-05	4.88265671085058	465	494	32	19375	P23467,Q07954,O14786,Q04771,Q9P2N4,P52797,Q9NZJ5,P36894,P51654,O95967,P08648,Q14956,O14514,P29317,Q8NFW1,P08138,P16066,Q9HC23,P54762,P04085,Q5JRA6,Q9HDB5,Q5UCC4,P04216,P46531,P05106,Q9Y4D7,Q99466,P42785,O75197,P58400,P36897	1.4324545523562533	0.5
GO:BP	secretion	GO:0046903	1.37238202588427e-05	4.86252497854241	1199	494	60	19375	P22303,Q8NFZ4,Q96KC8,P55085,P23467,P02675,P05155,P62341,Q13018,P20701,Q8NBS9,Q12913,P09341,Q8N2G8,P11279,Q96D15,P01024,Q14393,Q8N2Q7,P16066,P30273,O15120,Q9NPY3,Q6UX06,P22004,P20333,Q15904,Q9NPA2,P20396,P13667,P04066,O15496,Q9BTY2,P09529,P04085,Q06481,Q5JRA6,Q14165,P15848,P09683,Q92932,Q86Y34,P46531,P08571,P05106,Q8N2S1,P21860,P10645,P05067,P10124,O00391,P32297,Q8N423,Q02083,P42785,P58401,O43612,O75197,P58400,P10619	0.9728161105459419	0.6
GO:BP	neuron projection extension involved in neuron projection guidance	GO:1902284	1.42571776886621e-05	4.84596643770658	29	494	8	19375	Q9NPR2,O14786,Q9H3T2,O75094,Q9H3T3,Q7Z7M0,Q9C0C4,Q9NTN9	3.435560463224075	0.75
GO:BP	axon extension involved in axon guidance	GO:0048846	1.42571776886621e-05	4.84596643770658	29	494	8	19375	Q9NPR2,O14786,Q9H3T2,O75094,Q9H3T3,Q7Z7M0,Q9C0C4,Q9NTN9	3.435560463224075	0.75
GO:BP	anterograde trans-synaptic signaling	GO:0098916	1.75554523426669e-05	4.75558797580312	496	494	33	19375	P22303,Q8NFZ4,P07510,P57103,Q9Y5E1,O14514,P25189,Q8N2Q7,Q6ZSJ9,O15240,O75581,Q9UN67,Q9H4D0,Q8IUK8,Q14114,O75899,Q16478,P09683,Q92932,O95196,Q9Y5E6,Q13255,O00230,O94985,P05067,P48645,P32297,Q8N423,Q02083,P58401,O43612,P58400,Q9BZG2	1.3837392673232252	0.6060606060606061
